District_Name,Season,Yield_Production,Crop,Yield_Remarks
REWA,Rabi,383745,Wheat,1
REWA,Rabi,318562,Wheat,1
SAGAR,Rabi,241100,Wheat,0
SAGAR,Rabi,280900,Wheat,1
SAGAR,Rabi,264891,Wheat,1
SAGAR,Rabi,155152,Wheat,1
SAGAR,Rabi,205677,Wheat,1
SAGAR,Rabi,115079,Wheat,1
SAGAR,Rabi,183701,Wheat,0
SAGAR,Rabi,173088,Wheat,1
SAGAR,Rabi,174654,Wheat,0
SAGAR,Rabi,172583,Wheat,0
SAGAR,Rabi,131823,Wheat,0
SAGAR,Rabi,188219,Wheat,0
SAGAR,Whole Year,244514,Wheat,0
SAGAR,Rabi,186539,Wheat,0
SAGAR,Rabi,351131,Wheat,0
SAGAR,Rabi,449696,Wheat,0
SAGAR,Rabi,425347,Wheat,0
SATNA,Rabi,256100,Wheat,1
SATNA,Rabi,265700,Wheat,0
SATNA,Rabi,208997,Wheat,1
SATNA,Rabi,132038,Wheat,1
SATNA,Rabi,169278,Wheat,1
SATNA,Rabi,197513,Wheat,1
SATNA,Rabi,197686,Wheat,1
SATNA,Rabi,173886,Wheat,1
SATNA,Rabi,175969,Wheat,0
SATNA,Rabi,124806,Wheat,0
SATNA,Rabi,88466,Wheat,0
SATNA,Rabi,147780,Wheat,1
SATNA,Whole Year,173098,Wheat,1
SATNA,Rabi,119063,Wheat,0
SATNA,Rabi,321517,Wheat,1
SATNA,Rabi,448587,Wheat,1
SATNA,Rabi,479988,Wheat,0
SEHORE,Rabi,275000,Wheat,0
SEHORE,Rabi,287700,Wheat,1
SEHORE,Rabi,308528,Wheat,1
SEHORE,Rabi,158427,Wheat,0
SEHORE,Rabi,272223,Wheat,0
SEHORE,Rabi,233601,Wheat,0
SEHORE,Rabi,346844,Wheat,0
SEHORE,Rabi,364929,Wheat,0
SEHORE,Rabi,272341,Wheat,1
SEHORE,Rabi,363639,Wheat,1
SEHORE,Rabi,189009,Wheat,0
SEHORE,Rabi,226884,Wheat,0
SEHORE,Whole Year,401066,Wheat,1
SEHORE,Rabi,327233,Wheat,0
SEHORE,Rabi,644654,Wheat,1
SEHORE,Rabi,503877,Wheat,0
SEHORE,Rabi,543608,Wheat,1
SEONI,Rabi,40300,Wheat,0
SEONI,Rabi,75600,Wheat,0
SEONI,Rabi,95035,Wheat,0
SEONI,Rabi,52140,Wheat,1
SEONI,Rabi,83084,Wheat,0
SEONI,Rabi,78824,Wheat,1
SEONI,Rabi,93086,Wheat,1
SEONI,Rabi,77701,Wheat,1
SEONI,Rabi,91153,Wheat,1
SEONI,Rabi,101306,Wheat,1
SEONI,Rabi,93405,Wheat,0
SEONI,Rabi,90147,Wheat,1
SEONI,Whole Year,90484,Wheat,0
SEONI,Rabi,102116,Wheat,1
SEONI,Rabi,242742,Wheat,1
SEONI,Rabi,374258,Wheat,1
SEONI,Rabi,346039,Wheat,1
SHAHDOL,Rabi,50100,Wheat,1
SHAHDOL,Rabi,34600,Wheat,1
SHAHDOL,Rabi,30288,Wheat,1
SHAHDOL,Rabi,20338,Wheat,1
SHAHDOL,Rabi,25767,Wheat,0
SHAHDOL,Rabi,19430,Wheat,1
SHAHDOL,Rabi,16643,Wheat,1
SHAHDOL,Rabi,16431,Wheat,0
SHAHDOL,Rabi,19872,Wheat,1
SHAHDOL,Rabi,17766,Wheat,1
SHAHDOL,Rabi,18010,Wheat,1
SHAHDOL,Rabi,20697,Wheat,0
SHAHDOL,Whole Year,16849,Wheat,1
SHAHDOL,Rabi,17117,Wheat,1
SHAHDOL,Rabi,49154,Wheat,0
SHAHDOL,Rabi,69210,Wheat,0
SHAHDOL,Rabi,124473,Wheat,1
SHAJAPUR,Rabi,199400,Wheat,0
SHAJAPUR,Rabi,255800,Wheat,1
SHAJAPUR,Rabi,285430,Wheat,1
SHAJAPUR,Rabi,50281,Wheat,1
SHAJAPUR,Rabi,69103,Wheat,1
SHAJAPUR,Rabi,56073,Wheat,1
SHAJAPUR,Rabi,148275,Wheat,0
SHAJAPUR,Rabi,180243,Wheat,1
SHAJAPUR,Rabi,93027,Wheat,0
SHAJAPUR,Rabi,196803,Wheat,1
SHAJAPUR,Rabi,164910,Wheat,1
SHAJAPUR,Rabi,134835,Wheat,1
SHAJAPUR,Whole Year,221344,Wheat,1
SHAJAPUR,Rabi,182142,Wheat,1
SHAJAPUR,Rabi,350739,Wheat,0
SHAJAPUR,Rabi,260684,Wheat,1
SHAJAPUR,Rabi,285328,Wheat,1
SHEOPUR,Rabi,205800,Wheat,1
SHEOPUR,Rabi,117016,Wheat,1
SHEOPUR,Rabi,112946,Wheat,1
SHEOPUR,Rabi,90798,Wheat,0
SHEOPUR,Rabi,28400,Wheat,1
SHEOPUR,Rabi,109435,Wheat,0
SHEOPUR,Rabi,78723,Wheat,0
SHEOPUR,Rabi,86441,Wheat,0
SHEOPUR,Rabi,85488,Wheat,0
SHEOPUR,Rabi,93383,Wheat,0
SHEOPUR,Rabi,94285,Wheat,0
SHEOPUR,Whole Year,144007,Wheat,0
SHEOPUR,Rabi,173500,Wheat,0
SHEOPUR,Rabi,352679,Wheat,0
SHEOPUR,Rabi,354225,Wheat,1
SHEOPUR,Rabi,384597,Wheat,0
SHIVPURI,Rabi,242500,Wheat,1
SHIVPURI,Rabi,229100,Wheat,1
SHIVPURI,Rabi,258707,Wheat,1
SHIVPURI,Rabi,170635,Wheat,1
SHIVPURI,Rabi,227458,Wheat,1
SHIVPURI,Rabi,91814,Wheat,1
SHIVPURI,Rabi,262404,Wheat,0
SHIVPURI,Rabi,216505,Wheat,0
SHIVPURI,Rabi,200821,Wheat,0
SHIVPURI,Rabi,178325,Wheat,1
SHIVPURI,Rabi,110157,Wheat,1
SHIVPURI,Rabi,224004,Wheat,0
SHIVPURI,Whole Year,250416,Wheat,1
SHIVPURI,Rabi,298074,Wheat,1
SHIVPURI,Rabi,532820,Wheat,0
SHIVPURI,Rabi,664134,Wheat,0
SHIVPURI,Rabi,527468,Wheat,1
SIDHI,Rabi,84400,Wheat,1
SIDHI,Rabi,76400,Wheat,0
SIDHI,Rabi,72886,Wheat,0
SIDHI,Rabi,60904,Wheat,0
SIDHI,Rabi,71984,Wheat,0
SIDHI,Rabi,56962,Wheat,0
SIDHI,Rabi,76565,Wheat,1
SIDHI,Rabi,67195,Wheat,1
SIDHI,Rabi,65303,Wheat,0
SIDHI,Rabi,67560,Wheat,0
SIDHI,Rabi,54745,Wheat,1
SIDHI,Rabi,47029,Wheat,0
SIDHI,Whole Year,45403,Wheat,1
SIDHI,Rabi,38122,Wheat,0
SIDHI,Rabi,88546,Wheat,1
SIDHI,Rabi,132652,Wheat,0
SIDHI,Rabi,145619,Wheat,0
SINGRAULI,Rabi,28862,Wheat,0
SINGRAULI,Whole Year,34956,Wheat,1
SINGRAULI,Rabi,35112,Wheat,0
SINGRAULI,Rabi,50328,Wheat,1
SINGRAULI,Rabi,65591,Wheat,1
SINGRAULI,Rabi,66612,Wheat,1
TIKAMGARH,Rabi,249900,Wheat,1
TIKAMGARH,Rabi,250400,Wheat,1
TIKAMGARH,Rabi,280435,Wheat,0
TIKAMGARH,Rabi,212894,Wheat,1
TIKAMGARH,Rabi,207982,Wheat,0
TIKAMGARH,Rabi,179638,Wheat,1
TIKAMGARH,Rabi,250315,Wheat,1
TIKAMGARH,Rabi,174821,Wheat,1
TIKAMGARH,Rabi,126284,Wheat,1
TIKAMGARH,Rabi,78242,Wheat,1
TIKAMGARH,Rabi,27964,Wheat,1
TIKAMGARH,Rabi,209207,Wheat,1
TIKAMGARH,Whole Year,168328,Wheat,1
TIKAMGARH,Rabi,98994,Wheat,0
TIKAMGARH,Rabi,371047,Wheat,1
TIKAMGARH,Rabi,376243,Wheat,1
TIKAMGARH,Rabi,321516,Wheat,0
UJJAIN,Rabi,437300,Wheat,1
UJJAIN,Rabi,488700,Wheat,1
UJJAIN,Rabi,555638,Wheat,1
UJJAIN,Rabi,53962,Wheat,0
UJJAIN,Rabi,62864,Wheat,1
UJJAIN,Rabi,62186,Wheat,1
UJJAIN,Rabi,223399,Wheat,0
UJJAIN,Rabi,345589,Wheat,0
UJJAIN,Rabi,122437,Wheat,1
UJJAIN,Rabi,548854,Wheat,0
UJJAIN,Rabi,341111,Wheat,1
UJJAIN,Rabi,184325,Wheat,1
UJJAIN,Whole Year,318571,Wheat,1
UJJAIN,Rabi,237773,Wheat,1
UJJAIN,Rabi,402096,Wheat,1
UJJAIN,Rabi,622908,Wheat,0
UJJAIN,Rabi,791383,Wheat,1
UMARIA,Rabi,24200,Wheat,0
UMARIA,Rabi,22474,Wheat,1
UMARIA,Rabi,17295,Wheat,1
UMARIA,Rabi,21362,Wheat,1
UMARIA,Rabi,19700,Wheat,1
UMARIA,Rabi,23140,Wheat,1
UMARIA,Rabi,20849,Wheat,0
UMARIA,Rabi,21145,Wheat,1
UMARIA,Rabi,20348,Wheat,1
UMARIA,Rabi,18612,Wheat,1
UMARIA,Rabi,22726,Wheat,1
UMARIA,Whole Year,20476,Wheat,1
UMARIA,Rabi,19931,Wheat,0
UMARIA,Rabi,51384,Wheat,1
UMARIA,Rabi,57128,Wheat,0
UMARIA,Rabi,66658,Wheat,0
VIDISHA,Rabi,328000,Wheat,0
VIDISHA,Rabi,351600,Wheat,0
VIDISHA,Rabi,364915,Wheat,0
VIDISHA,Rabi,283178,Wheat,0
VIDISHA,Rabi,282726,Wheat,0
VIDISHA,Rabi,308722,Wheat,0
VIDISHA,Rabi,332930,Wheat,0
VIDISHA,Rabi,335221,Wheat,1
VIDISHA,Rabi,312775,Wheat,0
VIDISHA,Rabi,355793,Wheat,1
VIDISHA,Rabi,202425,Wheat,1
VIDISHA,Rabi,259612,Wheat,1
VIDISHA,Whole Year,370361,Wheat,1
VIDISHA,Rabi,341573,Wheat,1
VIDISHA,Rabi,470375,Wheat,1
VIDISHA,Rabi,446263,Wheat,0
VIDISHA,Rabi,544725,Wheat,0
AHMEDNAGAR,Rabi,87100,Wheat,0
AHMEDNAGAR,Rabi,154200,Wheat,1
AHMEDNAGAR,Rabi,178800,Wheat,1
AHMEDNAGAR,Rabi,135800,Wheat,0
AHMEDNAGAR,Rabi,156300,Wheat,1
AHMEDNAGAR,Rabi,88500,Wheat,1
AHMEDNAGAR,Rabi,39500,Wheat,0
AHMEDNAGAR,Rabi,154600,Wheat,0
AHMEDNAGAR,Rabi,153800,Wheat,1
AHMEDNAGAR,Rabi,248100,Wheat,1
AHMEDNAGAR,Rabi,2711,Wheat,0
AHMEDNAGAR,Rabi,219200,Wheat,0
AHMEDNAGAR,Rabi,216000,Wheat,0
AHMEDNAGAR,Rabi,248900,Wheat,0
AHMEDNAGAR,Rabi,88700,Wheat,0
AHMEDNAGAR,Rabi,46100,Wheat,1
AHMEDNAGAR,Rabi,100700,Wheat,1
AHMEDNAGAR,Rabi,85000,Wheat,0
AKOLA,Rabi,21800,Wheat,0
AKOLA,Rabi,31600,Wheat,1
AKOLA,Rabi,20900,Wheat,0
AKOLA,Rabi,13800,Wheat,1
AKOLA,Rabi,15500,Wheat,0
AKOLA,Rabi,15800,Wheat,1
AKOLA,Rabi,12300,Wheat,0
AKOLA,Rabi,3800,Wheat,0
AKOLA,Rabi,17100,Wheat,0
AKOLA,Rabi,70100,Wheat,1
AKOLA,Rabi,1314,Wheat,0
AKOLA,Rabi,51900,Wheat,1
AKOLA,Rabi,88500,Wheat,1
AKOLA,Rabi,89900,Wheat,1
AKOLA,Rabi,36600,Wheat,1
AKOLA,Rabi,33900,Wheat,1
AKOLA,Rabi,25200,Wheat,0
AKOLA,Rabi,25800,Wheat,1
AMRAVATI,Rabi,12800,Wheat,0
AMRAVATI,Rabi,24700,Wheat,1
AMRAVATI,Rabi,35000,Wheat,1
AMRAVATI,Rabi,17000,Wheat,1
AMRAVATI,Rabi,15000,Wheat,1
AMRAVATI,Rabi,11500,Wheat,1
AMRAVATI,Rabi,14400,Wheat,1
AMRAVATI,Rabi,12000,Wheat,1
AMRAVATI,Rabi,23300,Wheat,1
AMRAVATI,Rabi,42500,Wheat,0
AMRAVATI,Rabi,63000,Wheat,1
AMRAVATI,Rabi,97300,Wheat,1
AMRAVATI,Rabi,105400,Wheat,0
AMRAVATI,Rabi,58900,Wheat,1
AMRAVATI,Rabi,71500,Wheat,1
AMRAVATI,Rabi,65000,Wheat,1
AMRAVATI,Rabi,87200,Wheat,0
AURANGABAD,Rabi,28800,Wheat,1
AURANGABAD,Rabi,71700,Wheat,1
AURANGABAD,Rabi,66500,Wheat,0
AURANGABAD,Rabi,29200,Wheat,0
AURANGABAD,Rabi,34900,Wheat,1
AURANGABAD,Rabi,40500,Wheat,0
AURANGABAD,Rabi,40100,Wheat,1
AURANGABAD,Rabi,47200,Wheat,1
AURANGABAD,Rabi,67600,Wheat,1
AURANGABAD,Rabi,121900,Wheat,1
AURANGABAD,Rabi,1076,Wheat,1
AURANGABAD,Rabi,78100,Wheat,0
AURANGABAD,Rabi,88000,Wheat,1
AURANGABAD,Rabi,158400,Wheat,0
AURANGABAD,Rabi,74200,Wheat,1
AURANGABAD,Rabi,21500,Wheat,1
AURANGABAD,Rabi,54200,Wheat,1
AURANGABAD,Rabi,33900,Wheat,1
BEED,Rabi,20400,Wheat,1
BEED,Rabi,46300,Wheat,0
BEED,Rabi,47500,Wheat,1
BEED,Rabi,47100,Wheat,1
BEED,Rabi,37100,Wheat,1
BEED,Rabi,29700,Wheat,1
BEED,Rabi,13800,Wheat,1
BEED,Rabi,28000,Wheat,0
BEED,Rabi,45000,Wheat,1
BEED,Rabi,66900,Wheat,0
BEED,Rabi,897,Wheat,0
BEED,Rabi,80300,Wheat,0
BEED,Rabi,91900,Wheat,0
BEED,Rabi,82500,Wheat,0
BEED,Rabi,52800,Wheat,0
BEED,Rabi,27000,Wheat,0
BEED,Rabi,57100,Wheat,0
BEED,Rabi,40000,Wheat,0
BHANDARA,Rabi,6200,Wheat,1
BHANDARA,Rabi,14700,Wheat,0
BHANDARA,Rabi,14100,Wheat,1
BHANDARA,Rabi,7600,Wheat,1
BHANDARA,Rabi,10900,Wheat,1
BHANDARA,Rabi,7600,Wheat,1
BHANDARA,Rabi,9600,Wheat,1
BHANDARA,Rabi,4300,Wheat,1
BHANDARA,Rabi,9400,Wheat,0
BHANDARA,Rabi,12400,Wheat,0
BHANDARA,Rabi,5600,Wheat,0
BHANDARA,Rabi,10300,Wheat,1
BHANDARA,Rabi,12500,Wheat,1
BHANDARA,Rabi,12700,Wheat,0
BHANDARA,Rabi,14700,Wheat,1
BHANDARA,Rabi,13600,Wheat,1
BHANDARA,Rabi,13900,Wheat,0
BULDHANA,Rabi,17500,Wheat,0
BULDHANA,Rabi,60500,Wheat,1
BULDHANA,Rabi,67000,Wheat,1
BULDHANA,Rabi,32300,Wheat,0
BULDHANA,Rabi,42300,Wheat,0
BULDHANA,Rabi,52400,Wheat,0
BULDHANA,Rabi,47800,Wheat,0
BULDHANA,Rabi,18300,Wheat,0
BULDHANA,Rabi,27000,Wheat,1
BULDHANA,Rabi,82500,Wheat,1
BULDHANA,Rabi,1185,Wheat,0
BULDHANA,Rabi,70000,Wheat,0
BULDHANA,Rabi,93900,Wheat,1
BULDHANA,Rabi,92700,Wheat,0
BULDHANA,Rabi,67900,Wheat,1
BULDHANA,Rabi,53600,Wheat,0
BULDHANA,Rabi,73900,Wheat,1
BULDHANA,Rabi,95500,Wheat,0
CHANDRAPUR,Rabi,10200,Wheat,0
CHANDRAPUR,Rabi,20800,Wheat,0
CHANDRAPUR,Rabi,24200,Wheat,1
CHANDRAPUR,Rabi,15200,Wheat,0
CHANDRAPUR,Rabi,19300,Wheat,1
CHANDRAPUR,Rabi,12000,Wheat,1
CHANDRAPUR,Rabi,19600,Wheat,1
CHANDRAPUR,Rabi,12000,Wheat,1
CHANDRAPUR,Rabi,22100,Wheat,1
CHANDRAPUR,Rabi,24900,Wheat,0
CHANDRAPUR,Rabi,27500,Wheat,1
CHANDRAPUR,Rabi,16700,Wheat,0
CHANDRAPUR,Rabi,36800,Wheat,1
CHANDRAPUR,Rabi,27100,Wheat,1
CHANDRAPUR,Rabi,26700,Wheat,1
CHANDRAPUR,Rabi,28600,Wheat,1
CHANDRAPUR,Rabi,17800,Wheat,1
DHULE,Rabi,23700,Wheat,1
DHULE,Rabi,26300,Wheat,1
DHULE,Rabi,17000,Wheat,1
DHULE,Rabi,8900,Wheat,0
DHULE,Rabi,13400,Wheat,1
DHULE,Rabi,17600,Wheat,1
DHULE,Rabi,28000,Wheat,0
DHULE,Rabi,38800,Wheat,1
DHULE,Rabi,35800,Wheat,1
DHULE,Rabi,44100,Wheat,1
DHULE,Rabi,862,Wheat,0
DHULE,Rabi,36500,Wheat,1
DHULE,Rabi,59100,Wheat,1
DHULE,Rabi,65300,Wheat,0
DHULE,Rabi,78600,Wheat,0
DHULE,Rabi,82400,Wheat,1
DHULE,Rabi,77500,Wheat,0
DHULE,Rabi,65700,Wheat,1
GADCHIROLI,Rabi,1000,Wheat,1
GADCHIROLI,Rabi,1200,Wheat,1
GADCHIROLI,Rabi,600,Wheat,1
GADCHIROLI,Rabi,600,Wheat,1
GADCHIROLI,Rabi,800,Wheat,0
GADCHIROLI,Rabi,800,Wheat,1
GADCHIROLI,Rabi,600,Wheat,0
GADCHIROLI,Rabi,300,Wheat,1
GADCHIROLI,Rabi,800,Wheat,1
GADCHIROLI,Rabi,1200,Wheat,1
GADCHIROLI,Rabi,800,Wheat,1
GADCHIROLI,Rabi,900,Wheat,1
GADCHIROLI,Rabi,1000,Wheat,0
GADCHIROLI,Rabi,800,Wheat,1
GADCHIROLI,Rabi,600,Wheat,1
GADCHIROLI,Rabi,700,Wheat,1
GADCHIROLI,Rabi,1200,Wheat,1
GONDIA,Rabi,58400,Wheat,1
GONDIA,Rabi,2400,Wheat,0
GONDIA,Rabi,3100,Wheat,1
GONDIA,Rabi,2400,Wheat,0
GONDIA,Rabi,2900,Wheat,0
GONDIA,Rabi,1600,Wheat,0
GONDIA,Rabi,2400,Wheat,0
GONDIA,Rabi,1900,Wheat,0
GONDIA,Rabi,1500,Wheat,0
GONDIA,Rabi,1700,Wheat,0
GONDIA,Rabi,2000,Wheat,0
GONDIA,Rabi,1600,Wheat,0
GONDIA,Rabi,1800,Wheat,1
GONDIA,Rabi,1100,Wheat,0
GONDIA,Rabi,1500,Wheat,1
HINGOLI,Rabi,54600,Wheat,1
HINGOLI,Rabi,64800,Wheat,1
HINGOLI,Rabi,67300,Wheat,1
HINGOLI,Rabi,60900,Wheat,1
HINGOLI,Rabi,39000,Wheat,1
HINGOLI,Rabi,65700,Wheat,0
HINGOLI,Rabi,86300,Wheat,0
HINGOLI,Rabi,713,Wheat,0
HINGOLI,Rabi,27700,Wheat,1
HINGOLI,Rabi,25300,Wheat,1
HINGOLI,Rabi,57200,Wheat,0
HINGOLI,Rabi,64200,Wheat,1
HINGOLI,Rabi,52300,Wheat,1
HINGOLI,Rabi,74200,Wheat,0
HINGOLI,Rabi,33000,Wheat,0
JALGAON,Rabi,45000,Wheat,1
JALGAON,Rabi,72200,Wheat,1
JALGAON,Rabi,88300,Wheat,0
JALGAON,Rabi,31600,Wheat,0
JALGAON,Rabi,39300,Wheat,0
JALGAON,Rabi,53200,Wheat,0
JALGAON,Rabi,61500,Wheat,0
JALGAON,Rabi,77700,Wheat,1
JALGAON,Rabi,66800,Wheat,1
JALGAON,Rabi,111900,Wheat,0
JALGAON,Rabi,1377,Wheat,0
JALGAON,Rabi,64600,Wheat,1
JALGAON,Rabi,110000,Wheat,0
JALGAON,Rabi,164600,Wheat,1
JALGAON,Rabi,60200,Wheat,0
JALGAON,Rabi,53000,Wheat,1
JALGAON,Rabi,64800,Wheat,0
JALGAON,Rabi,81100,Wheat,0
JALNA,Rabi,14800,Wheat,0
JALNA,Rabi,43200,Wheat,1
JALNA,Rabi,42200,Wheat,0
JALNA,Rabi,60200,Wheat,1
JALNA,Rabi,41600,Wheat,1
JALNA,Rabi,44000,Wheat,1
JALNA,Rabi,24000,Wheat,1
JALNA,Rabi,27400,Wheat,1
JALNA,Rabi,34200,Wheat,0
JALNA,Rabi,54800,Wheat,1
JALNA,Rabi,458,Wheat,0
JALNA,Rabi,29800,Wheat,1
JALNA,Rabi,40100,Wheat,1
JALNA,Rabi,51600,Wheat,1
JALNA,Rabi,29000,Wheat,1
JALNA,Rabi,2900,Wheat,1
JALNA,Rabi,13700,Wheat,1
JALNA,Rabi,1500,Wheat,1
KOLHAPUR,Rabi,10100,Wheat,1
KOLHAPUR,Rabi,13400,Wheat,0
KOLHAPUR,Rabi,15200,Wheat,1
KOLHAPUR,Rabi,15000,Wheat,1
KOLHAPUR,Rabi,16600,Wheat,0
KOLHAPUR,Rabi,15200,Wheat,1
KOLHAPUR,Rabi,17400,Wheat,1
KOLHAPUR,Rabi,19400,Wheat,1
KOLHAPUR,Rabi,20100,Wheat,0
KOLHAPUR,Rabi,19400,Wheat,1
KOLHAPUR,Rabi,251,Wheat,1
KOLHAPUR,Rabi,23800,Wheat,0
KOLHAPUR,Rabi,18000,Wheat,0
KOLHAPUR,Rabi,22800,Wheat,1
KOLHAPUR,Rabi,21100,Wheat,0
KOLHAPUR,Rabi,20000,Wheat,1
KOLHAPUR,Rabi,41700,Wheat,1
KOLHAPUR,Rabi,15100,Wheat,1
LATUR,Rabi,8600,Wheat,1
LATUR,Rabi,30100,Wheat,1
LATUR,Rabi,26700,Wheat,0
LATUR,Rabi,26000,Wheat,1
LATUR,Rabi,24400,Wheat,0
LATUR,Rabi,25800,Wheat,1
LATUR,Rabi,18300,Wheat,1
LATUR,Rabi,27500,Wheat,1
LATUR,Rabi,38900,Wheat,1
LATUR,Rabi,37400,Wheat,1
LATUR,Rabi,564,Wheat,0
LATUR,Rabi,33500,Wheat,1
LATUR,Rabi,27800,Wheat,1
LATUR,Rabi,46000,Wheat,1
LATUR,Rabi,43300,Wheat,1
LATUR,Rabi,47300,Wheat,1
LATUR,Rabi,44900,Wheat,0
LATUR,Rabi,10800,Wheat,1
NAGPUR,Rabi,20400,Wheat,0
NAGPUR,Rabi,67900,Wheat,0
NAGPUR,Rabi,70900,Wheat,0
NAGPUR,Rabi,33400,Wheat,0
NAGPUR,Rabi,32900,Wheat,0
NAGPUR,Rabi,32500,Wheat,0
NAGPUR,Rabi,43200,Wheat,0
NAGPUR,Rabi,34700,Wheat,0
NAGPUR,Rabi,55800,Wheat,0
NAGPUR,Rabi,74200,Wheat,1
NAGPUR,Rabi,46000,Wheat,0
NAGPUR,Rabi,76700,Wheat,1
NAGPUR,Rabi,115700,Wheat,1
NAGPUR,Rabi,116400,Wheat,1
NAGPUR,Rabi,124800,Wheat,1
NAGPUR,Rabi,83100,Wheat,1
NAGPUR,Rabi,110600,Wheat,1
NANDED,Rabi,9200,Wheat,0
NANDED,Rabi,35900,Wheat,0
NANDED,Rabi,39100,Wheat,0
NANDED,Rabi,28200,Wheat,1
NANDED,Rabi,34700,Wheat,1
NANDED,Rabi,40800,Wheat,0
NANDED,Rabi,43500,Wheat,1
NANDED,Rabi,38500,Wheat,1
NANDED,Rabi,38300,Wheat,0
NANDED,Rabi,49900,Wheat,0
NANDED,Rabi,345,Wheat,1
NANDED,Rabi,27000,Wheat,1
NANDED,Rabi,19800,Wheat,0
NANDED,Rabi,82700,Wheat,0
NANDED,Rabi,54100,Wheat,0
NANDED,Rabi,43500,Wheat,0
NANDED,Rabi,43800,Wheat,0
NANDED,Rabi,29200,Wheat,1
NANDURBAR,Rabi,2400,Wheat,1
NANDURBAR,Rabi,5400,Wheat,0
NANDURBAR,Rabi,7400,Wheat,0
NANDURBAR,Rabi,10000,Wheat,1
NANDURBAR,Rabi,15200,Wheat,0
NANDURBAR,Rabi,15200,Wheat,1
NANDURBAR,Rabi,24300,Wheat,0
NANDURBAR,Rabi,31600,Wheat,1
NANDURBAR,Rabi,380,Wheat,0
NANDURBAR,Rabi,19900,Wheat,0
NANDURBAR,Rabi,49700,Wheat,0
NANDURBAR,Rabi,54300,Wheat,1
NANDURBAR,Rabi,48100,Wheat,0
NANDURBAR,Rabi,50900,Wheat,1
NANDURBAR,Rabi,45800,Wheat,1
NANDURBAR,Rabi,39100,Wheat,1
NASHIK,Rabi,95100,Wheat,1
NASHIK,Rabi,112200,Wheat,1
NASHIK,Rabi,122600,Wheat,0
NASHIK,Rabi,44500,Wheat,1
NASHIK,Rabi,48900,Wheat,0
NASHIK,Rabi,49500,Wheat,1
NASHIK,Rabi,41300,Wheat,1
NASHIK,Rabi,81300,Wheat,1
NASHIK,Rabi,116600,Wheat,1
NASHIK,Rabi,137700,Wheat,1
NASHIK,Rabi,1490,Wheat,1
NASHIK,Rabi,115900,Wheat,1
NASHIK,Rabi,117900,Wheat,1
NASHIK,Rabi,143700,Wheat,0
NASHIK,Rabi,102600,Wheat,1
NASHIK,Rabi,53200,Wheat,1
NASHIK,Rabi,111900,Wheat,0
NASHIK,Rabi,111200,Wheat,1
OSMANABAD,Rabi,9100,Wheat,1
OSMANABAD,Rabi,45100,Wheat,1
OSMANABAD,Rabi,28700,Wheat,0
OSMANABAD,Rabi,34200,Wheat,1
OSMANABAD,Rabi,25300,Wheat,1
OSMANABAD,Rabi,28600,Wheat,0
OSMANABAD,Rabi,4600,Wheat,0
OSMANABAD,Rabi,19900,Wheat,1
OSMANABAD,Rabi,36800,Wheat,0
OSMANABAD,Rabi,33900,Wheat,1
OSMANABAD,Rabi,346,Wheat,1
OSMANABAD,Rabi,42500,Wheat,1
OSMANABAD,Rabi,39300,Wheat,1
OSMANABAD,Rabi,43300,Wheat,1
OSMANABAD,Rabi,37500,Wheat,0
OSMANABAD,Rabi,11300,Wheat,1
OSMANABAD,Rabi,41200,Wheat,0
OSMANABAD,Rabi,7100,Wheat,1
PARBHANI,Rabi,31400,Wheat,1
PARBHANI,Rabi,102900,Wheat,1
PARBHANI,Rabi,52200,Wheat,1
PARBHANI,Rabi,41400,Wheat,1
PARBHANI,Rabi,48500,Wheat,0
PARBHANI,Rabi,53600,Wheat,1
PARBHANI,Rabi,44500,Wheat,1
PARBHANI,Rabi,27800,Wheat,1
PARBHANI,Rabi,47100,Wheat,1
PARBHANI,Rabi,70500,Wheat,1
PARBHANI,Rabi,1022,Wheat,0
PARBHANI,Rabi,56100,Wheat,1
PARBHANI,Rabi,42800,Wheat,0
PARBHANI,Rabi,79500,Wheat,0
PARBHANI,Rabi,62500,Wheat,0
PARBHANI,Rabi,21400,Wheat,0
PARBHANI,Rabi,23300,Wheat,0
PARBHANI,Rabi,18800,Wheat,0
PUNE,Rabi,71400,Wheat,0
PUNE,Rabi,96000,Wheat,0
PUNE,Rabi,125000,Wheat,0
PUNE,Rabi,57000,Wheat,1
PUNE,Rabi,101200,Wheat,0
PUNE,Rabi,81900,Wheat,1
PUNE,Rabi,47500,Wheat,1
PUNE,Rabi,86900,Wheat,1
PUNE,Rabi,112900,Wheat,1
PUNE,Rabi,132100,Wheat,1
PUNE,Rabi,1550,Wheat,1
PUNE,Rabi,112300,Wheat,0
PUNE,Rabi,91800,Wheat,0
PUNE,Rabi,115900,Wheat,0
PUNE,Rabi,105600,Wheat,1
PUNE,Rabi,93800,Wheat,1
PUNE,Rabi,129900,Wheat,0
PUNE,Rabi,108300,Wheat,1
SANGLI,Rabi,27300,Wheat,1
SANGLI,Rabi,43100,Wheat,0
SANGLI,Rabi,57700,Wheat,0
SANGLI,Rabi,44700,Wheat,1
SANGLI,Rabi,50000,Wheat,1
SANGLI,Rabi,28500,Wheat,0
SANGLI,Rabi,20300,Wheat,0
SANGLI,Rabi,50200,Wheat,0
SANGLI,Rabi,41700,Wheat,0
SANGLI,Rabi,47700,Wheat,0
